Customer_ID,Peak_mins,OffPeak_mins,Weekend_mins,International_mins,Total_mins,Average_mins
K299810,457.200001,203.1,29.399999,87.811879,689.7,4.507843
K299860,709.200001,211.200001,43,178.43878,963.400002,4.501869
K300190,319.8,195,34.8,44.026034,549.6,5.909677
K300450,388.800001,63,48.6,37.852342,500.400001,4.276923
K300560,534.600001,385.500001,18.5,84.857266,938.600002,4.04569
K300590,522,138,15.6,90.139931,675.6,6.086486
K300660,432.6,102.3,44,133.452331,578.9,7.327848
K300680,380.4,143.7,43.799999,40.17866,567.899999,9.963158
K300900,545.399999,71.700001,22.2,129.805909,639.3,3.295361
K300910,505.8,316.5,28.500001,0.882554,850.800001,4.013208
K301040,507,129.9,48,176.939852,684.9,4.823239
K301220,460.800001,363.899999,29.4,28.738392,854.1,2.596049
K301400,656.399999,105.9,8.5,162.76284,770.799999,3.28
K301460,448.200001,390.6,14.4,72.092497,853.200001,5.650331
K301490,646.2,193.2,35,101.517507,874.4,7.347899
K301530,461.4,79.8,33,91.918086,574.2,5.468571
K301640,450.6,51.900001,24.500001,106.436082,527.000002,3.609589
K301650,511.199999,447,22.800001,10.798563,981,2.422222
K301660,364.2,287.4,8.5,114.809783,660.1,3.5875
K301670,472.2,374.1,9.6,108.334526,855.9,3.17
K301700,722.4,46.199999,49.800001,132.987815,818.4,3.234783
K301780,616.199999,132.600001,35,109.959833,783.8,4.306593
K301860,443.400001,165.300001,13.8,128.32558,622.500002,4.940476
K302010,377.4,237,12,107.819402,626.4,2.515663
K302060,581.4,238.2,25.2,72.046355,844.8,2.289431
K302200,366,187.200001,17,55.553389,570.200001,3.776159
K302210,537.6,420.3,4.8,56.602128,962.7,2.944037
K302350,392.400001,290.1,17.400001,89.025858,699.900002,2.904149
K302380,712.2,86.399999,32.399999,46.67442,830.999998,4.831395
K302480,515.4,422.4,36.5,40.769985,974.3,8.052066
K302640,542.4,199.2,14,51.129771,755.6,5.071141
K302660,457.2,118.8,3,68.615327,579,5.908163
K302830,531.599999,241.199999,21,54.466213,793.799998,3.406867
K303020,501.6,456.899999,30,49.31851,988.499999,3.37372
K303210,1399.799998,928.200002,42.600001,143.510178,2370.600001,1.941523
K303280,1595.4,234,17,113.580056,1846.4,2.203341
K303340,846,379.199999,20.4,55.472156,1245.599999,1.958491
K303470,1074,44.399999,44.5,143.245842,1162.899999,2.099097
K303510,731.4,346.2,18.6,161.382132,1096.2,2.011376
K303620,1091.399999,562.2,4.8,11.323905,1658.399999,2.073
K303640,1183.8,425.4,11.4,96.376812,1620.6,2.043632
K303710,673.199999,546.599999,16.800001,173.047389,1236.599999,1.749081
K303760,1530,302.4,40,34.263394,1872.4,2.323077
K303810,739.8,563.7,43.8,155.851283,1347.3,3.641351
K303900,830.4,426,15,54.380316,1271.4,1.808535
K303910,1060.199999,532.500002,6,176.49566,1598.700001,2.76114
K303950,706.2,393,13.8,8.855221,1113,2.012658
K304020,1164,22.500001,21.6,53.023429,1208.100001,1.735776
K304060,884.4,95.700001,24,98.545334,1004.100001,2.061807
K304220,1189.799999,295.499999,40.200001,1.766802,1525.499999,2.354167
K304400,717,365.399999,21.500001,114.832619,1103.9,1.855294
K304470,1302.600001,148.2,41.399999,69.490038,1492.2,1.76383
K304530,966,47.399999,22,43.545763,1035.399999,2.079116
K304540,1628.400001,227.7,16,130.168725,1872.100001,2.236679
K304580,775.8,520.2,23.399999,69.641535,1319.399999,1.778167
K304700,712.200001,680.1,28.799999,30.956968,1421.1,2.270128
K304730,608.400001,385.199999,10.8,70.949563,1004.4,1.836197
K304780,997.2,120.900001,12,34.872486,1130.100001,1.621377
K304850,1732.199999,511.800001,19.8,50.134895,2263.8,2.341055
K304910,1156.199999,428.4,12.6,119.789267,1597.199999,2.029479
K304940,1320.600001,509.399999,24.600001,73.292063,1854.600001,1.63545
K305300,1312.8,61.8,30,153.977888,1404.6,1.738366
K305360,1915.8,380.700001,48,118.483576,2344.500001,2.074779
K305500,831,469.500001,37.500001,86.496941,1338.000002,1.86351
K305550,1089,180.600001,35.5,13.919273,1305.100001,1.812639
K305560,1345.800001,455.400001,9.6,112.247162,1810.800002,1.766634
K305950,582.6,518.4,42.6,68.597153,1143.6,2.045796
K306000,637.800001,475.199999,29.4,104.927733,1142.4,2.752771
K306010,1545,114.3,13.2,21.021224,1672.5,2.149743
K306070,1201.799999,598.500001,16.8,161.8469,1817.1,1.964432
K306120,1162.799999,159.9,21.499999,119.455638,1344.199998,1.625393
K306140,718.199999,396.9,49,2.438543,1164.099999,2.461099
K306160,774.599999,697.5,9.6,82.744491,1481.699999,2.833078
K306190,1297.8,473.1,32.4,114.906097,1803.3,1.994801
K306210,1450.8,479.100001,9,0.097635,1938.900001,1.703779
K306230,1671,404.4,37.2,30.659006,2112.6,2.121084
K306690,1422.6,356.4,48,19.55911,1827,3.352294
K306780,804,193.500001,12,132.219153,1009.500001,2.006958
K306860,1266,594.9,25.8,70.095279,1886.7,2.289684
K306900,867,156.599999,48,96.719789,1071.599999,2.435455
K306940,1019.400001,24.9,39,54.604707,1083.300001,2.314744
K307140,911.4,75.3,40.199999,50.014063,1026.899999,1.912291
K307160,1332.599999,151.5,33.599999,13.664719,1517.699998,2.104993
K307190,987.6,100.8,30.6,157.537161,1119,1.816558
K307210,1744.2,512.4,48,33.793613,2304.6,2.612925
K307260,856.800001,235.500001,43.800001,175.539704,1136.100003,2.519069
K307280,1138.8,27,15.6,178.208352,1181.4,1.520463
K307310,1545.599999,539.100001,48,120.452403,2132.7,1.827506
K307350,1240.8,380.400001,16,33.042823,1637.200001,2.61952
K307400,849.6,410.1,41,125.165754,1300.7,2.197128
K307440,1923,541.2,25.2,46.882801,2489.4,1.863323
K307520,1122,538.500001,11.399999,26.755401,1671.9,1.613803
K307650,1118.4,127.8,46,156.674173,1292.2,2.175421
K307930,1108.2,299.699999,38.4,20.028055,1446.299999,2.218252
K308010,591.599999,471,35.400001,8.326732,1098,2.829897
K308110,829.2,628.8,48.599999,137.210766,1506.599999,2.116011
K308280,954,62.1,4.8,6.02502,1020.9,2.368677
K308420,700.2,304.500002,23.4,168.316182,1028.100002,2.636154
K308660,700.8,257.1,43.5,32.928236,1001.4,2.291533
K308820,855,135.899999,36,48.214503,1026.899999,1.814311
K308860,1172.400001,150,25.2,150.158524,1347.600001,2.41939
K309080,1141.8,153,39.599999,69.2909,1334.399999,2.209272
K309150,570,486.599999,42.5,71.019627,1099.099999,2.775505
K309180,1374.600001,360.300001,22.800001,48.414982,1757.700003,1.766533
K309410,771.6,365.100001,7.8,59.349347,1144.500001,2.389353
K309520,1440.6,148.500001,16.800001,149.14933,1605.900002,1.788307
K309530,1060.8,303.300001,1.8,14.52647,1365.900001,2.164659
K309630,669.6,516.9,36.6,155.070798,1223.1,2.475911
K309640,1182,573,30.6,91.731132,1785.6,2.412973
K309860,1268.399999,507.9,28,43.320424,1804.299999,2.634015
K310040,924.599999,580.8,17.4,87.616275,1522.799999,2.296833
K310080,2376,325.199999,35.399999,97.068512,2736.599998,2.781098
K310670,706.2,512.400001,20.499999,0.910975,1239.1,1.98256
K310810,1006.8,232.2,32.4,157.788863,1271.4,1.583313
K310860,573,448.799999,17.4,67.201515,1039.199999,2.074251
K310870,1183.199999,19.800001,6,78.547259,1209,2.462322
K310920,851.4,546.900001,26.4,32.742838,1424.700001,2.275879
K311070,1251,125.4,36,126.93884,1412.4,2.705747
K311230,1370.4,552.6,49.200001,63.420194,1972.200001,2.4933
K311340,927.599999,73.5,12,47.740022,1013.099999,1.967184
K311400,1290,141,46,36.116564,1477,1.663288
K311480,1066.2,523.8,21,149.963565,1611,2.194823
K311720,1383.6,599.4,12,125.996185,1995,1.73932
K311730,1315.2,138,16.2,5.075881,1469.4,1.935968
K311760,999.600002,253.8,3,94.242078,1256.400002,2.301099
K312000,534,477,36.600001,166.339072,1047.600001,3.063158
K312010,1385.4,103.5,16,121.035901,1504.9,1.696618
K312300,1208.4,74.7,42,64.150497,1325.1,2.743478
K312340,726.599999,315.9,3.6,70.35538,1046.099999,2.079722
K312540,1269.599999,86.7,43,164.980916,1399.299999,2.72768
K312660,1274.4,195,12,53.754327,1481.4,2.9628
K312890,681.599999,380.400001,37.8,140.45721,1099.8,3.187826
K312960,660,367.8,26,136.514167,1053.8,2.439352
K312980,686.400001,499.499999,17,44.496736,1202.9,2.344834
K313090,953.4,301.200001,16.799999,116.916923,1271.4,2.812832
K313170,764.400001,289.2,43.5,70.304938,1097.100001,2.101724
K313230,681.599999,291.900001,46.8,40.341816,1020.3,2.657031
K313280,1052.4,513.9,33,165.770395,1599.3,1.771096
K313380,1108.8,83.099999,42,66.706677,1233.899999,2.653548
K313400,1036.199999,57.599999,40.2,116.695948,1133.999998,2.712919
K313630,807,359.399999,15,111.960247,1181.399999,2.280695
K313870,1121.399999,60.3,18.499999,25.588932,1200.199998,2.685011
K314030,1117.8,237.6,34.8,29.009771,1390.2,2.957872
K314290,739.799999,563.700001,26.399999,149.713139,1329.899999,3.181579
K314300,990,245.1,4.2,95.767764,1239.3,3.075186
K314310,754.8,528.599999,31.2,91.802546,1314.599999,1.783718
K314670,703.200001,376.799999,49,4.798255,1129,1.88796
K314830,1014,370.499999,19.8,126.917873,1404.299999,1.983475
K314860,819.600001,325.799998,4.8,151.064187,1150.199999,1.83445
K314910,1617.6,554.4,28.2,137.094204,2200.2,2.272934
K314950,1009.2,156.9,40.2,39.301257,1206.3,2.146441
K315190,1725.599999,113.400001,24,8.818372,1863,1.801741
K315250,1045.8,53.1,6,101.149587,1104.9,1.980108
K315370,653.399999,382.200001,26,43.42887,1061.6,1.852705
K315470,845.4,249.9,35,155.007396,1130.3,1.697147
K315500,1051.200001,591.3,41,30.077685,1683.500001,2.197781
K315510,552,486,11.399999,20.735655,1049.399999,1.815571
K315540,1330.199999,79.800001,26,63.676676,1436,2.014025
K315560,1002,491.700001,39,19.279529,1532.700001,2.040879
K315820,975,234.6,11.4,125.882451,1221,3.372928
K315840,989.4,173.1,31.500001,70.87492,1194.000001,2.842857
K315910,1087.2,46.8,21,34.023979,1155,5.473934
K315990,1249.800001,478.800001,25,66.616142,1753.600002,6.353623
K316180,1039.200001,425.7,31,65.685081,1495.900001,4.335942
K316390,1305.599999,132.9,39.599999,32.60057,1478.099998,6.843056
K316570,730.2,256.2,22.2,14.200491,1008.6,4.2025
K316740,1497,575.1,6,151.838073,2078.1,3.065044
K316910,973.200001,234.6,47.4,164.033089,1255.200001,6.64127
K317210,778.8,591,22.2,139.054288,1392,3.445545
K317230,1979.4,597,36.6,79.473732,2613,3.077739
K317240,1125.600001,92.1,33,153.468717,1250.700001,3.223454
K317310,790.799999,244.500001,36,3.323067,1071.3,5.465816
K317360,855,245.699999,32.4,86.830656,1133.099999,3.961888
K317380,696.600001,461.7,28.5,66.001104,1186.800001,8.073469
K317430,834,571.799999,21,117.111074,1426.799999,5.530233
K317440,897,426.9,2.4,93.835202,1326.3,5.766522
K317710,966.6,352.800001,33.500001,91.861113,1352.900002,3.146279
K317720,1879.199999,193.800001,35.499999,154.399187,2108.499999,3.616638
K317870,1450.199999,226.800001,35.400001,126.480445,1712.400001,3.658974
K317890,820.2,621.6,21,95.581325,1462.8,2.813077
K317900,1785,384.899999,15,9.967978,2184.899999,6.464201
K317970,1083,139.799999,30.5,49.150534,1253.299999,5.856542
K318040,1873.199999,456.300001,15.500001,6.234828,2345.000001,4.240506
K318130,839.4,190.500002,23.5,164.41665,1053.400002,3.762143
K318140,950.399999,325.499999,9.600001,82.054426,1285.499999,8.865517
K318240,1281.6,130.199999,49.500001,55.335583,1461.3,3.374827
K318280,823.800001,455.399999,47.399999,30.621881,1326.599999,3.291811
K318290,1385.4,380.699999,32.4,88.988529,1798.499999,6.786792
K318390,584.400001,532.500002,6,47.723336,1122.900003,4.509639
K318560,2139.599999,424.499999,10.2,38.396524,2574.299998,5.500641
K318630,1228.8,129.900001,27.6,109.975344,1386.300001,5.291221
K318680,1177.2,59.700001,16,44.075037,1252.900001,4.380769
K318690,1377.600001,318.299999,34.8,76.936316,1730.7,3.090536
K318840,588,426.3,36,100.001432,1050.3,2.665736
K318860,1399.2,740.699999,12,92.366138,2151.899999,4.55911
K319080,1406.399999,388.500001,21.6,13.702333,1816.5,4.681701
K319340,1553.399999,206.1,29,17.471812,1788.499999,3.821581
K319380,675.599999,356.400001,49.199999,89.179945,1081.199999,4.413061
K319390,1643.4,252.6,18,28.239516,1914,3.58427
K319470,546,442.199999,19.199999,142.069317,1007.399998,2.233703
K319600,982.8,314.4,16.2,114.45675,1313.4,6.284211
K319680,766.200001,416.099999,32.4,162.483687,1214.7,8.377241
K319740,1620,902.1,13.2,125.54714,2535.3,5.111492
K319870,991.200001,180.599999,36.599999,65.510717,1208.399999,5.492727
K320040,777.6,226.2,37,83.93993,1040.8,4.213765
K320070,916.8,63.9,19.5,93.196527,1000.2,6.25125
K320090,1214.399999,274.2,25.8,110.498577,1514.399999,5.780153
K320170,704.400001,558.599999,39,134.259736,1302,5.493671
K320380,814.799999,416.400001,31,62.236741,1262.2,3.585795
K320410,1134.6,603,35,71.211884,1772.6,3.956696
K320420,1014,164.4,27,132.104233,1205.4,3.566272
K320710,876.600001,277.2,14.399999,42.613035,1168.2,4.172143
K320760,1123.2,394.5,49.8,23.063998,1567.5,3.603448
K320770,1518.6,322.2,15,179.012281,1855.8,4.593564
K320820,1046.4,581.4,28.2,113.125214,1656,3.789474
K320950,1742.4,525.3,42.6,50.420199,2310.3,4.434357
K321000,972.6,445.8,20.4,71.726965,1438.8,6.423214
K321060,1266.600001,330.300001,33,45.699034,1629.900002,3.012754
K321070,1281,37.500001,12,10.746486,1330.500001,4.319805
K321190,1468.2,180.3,44,133.26055,1692.5,5.959507
K321230,1098,355.8,24,121.490611,1477.8,5.597727
K321240,563.400001,499.8,7.2,132.390582,1070.400001,9.730909
K321320,1008,365.100001,49.5,7.478784,1422.600001,2.572514
K321500,1026,67.8,17.5,176.106121,1111.3,7.263399
K321530,933,249.9,42,130.318694,1224.9,4.253125
K321550,695.400001,489,33,71.13581,1217.400001,8.009211
K321800,1515.6,255.300001,43,55.84528,1813.900001,5.986469
K321890,565.199999,481.5,38,107.362253,1084.699999,2.739141
K322110,1095.600001,263.1,28,111.208229,1386.700001,9.004545
K322200,1021.200001,278.100001,17,118.938213,1316.300002,8.547403
K322450,993,197.399999,26.4,83.747504,1216.799999,9.148872
K322490,1465.2,160.2,35.4,158.831011,1660.8,9.026087
K322590,967.8,49.2,25.2,60.447151,1042.2,8.07907
K322890,661.8,581.4,13.8,28.179813,1257,2.362782
K323010,1102.2,258.600001,35,158.017577,1395.800001,3.920787
K323040,799.8,465.899999,12.599999,125.314519,1278.299998,3.781953
K323080,1145.399999,697.5,6,88.503102,1848.899999,2.879907
K323100,1605.6,449.7,1.8,137.438412,2057.1,7.24331
K323140,1113.6,416.1,22,35.239683,1551.7,3.38061
K323200,1549.2,237.6,12,129.057867,1798.8,3.486047
K323220,1867.800001,319.800001,29.399999,21.63549,2217.000001,5.818898
K323370,1219.2,418.499999,24,124.727149,1661.699999,3.776591
K323520,577.799999,536.099999,10.2,154.360917,1124.099998,5.086425
K323580,1161.6,74.4,19,14.800566,1255,4.735849
K323730,846.6,277.2,30,106.672009,1153.8,3.539264
K323760,1863,237,31,39.553602,2131,3.25841
K323970,1170,391.2,41.399999,71.354825,1602.599999,8.479365
K324080,1279.800001,171,3.5,90.456244,1454.300001,3.538443
K324130,835.8,214.2,18,113.292354,1068,2.72449
K324160,1488.600001,408.9,41,140.993972,1938.500001,8.077083
K324310,855,206.699999,48,162.397129,1109.699999,9.171074
K324450,1530,316.800001,18,112.345564,1864.800001,3.722156
K324670,882,315.3,28.2,86.444282,1225.5,3.294355
K324690,1051.8,298.499999,4.2,141.733415,1354.499999,4.007396
K324950,992.4,133.499998,18,69.640529,1143.899998,3.306069
K324990,2179.199999,49.500003,33.600001,67.030138,2262.300003,3.218065
K325000,1486.2,106.2,30.6,14.432997,1623,9.436047
K325130,1158,614.700002,28.5,153.338096,1801.200002,7.262903
K325210,959.400001,135.900001,24,73.722674,1119.300002,4.930837
K325250,655.199999,418.199999,41.500002,172.657237,1114.9,8.510687
K325300,1238.399999,444,35.399999,31.797706,1717.799998,8.719797
K325550,1583.4,183.6,34.499999,48.351413,1801.499999,4.393902
K325570,1960.2,150.9,21,157.072297,2132.1,3.240274
K325600,948.600001,284.100001,3.6,66.64966,1236.300002,3.332345
K325630,861,111.9,36,124.682578,1008.9,3.736667
K325690,932.400001,44.100001,38,38.365358,1014.500002,2.890313
K325720,735.6,305.1,47.4,12.339128,1088.1,6.800625
K325730,1753.2,346.2,36.6,86.692991,2136,4.045455
K325820,1183.8,75.9,42,96.394604,1301.7,3.425526
K326040,696.600001,434.399999,19,176.656803,1150,3.133515
K326310,825,441.3,43.5,130.763744,1309.8,6.389268
K326420,1556.400001,194.400001,15,142.535398,1765.800002,5.030769
K326670,1093.2,266.100001,40.2,93.333977,1399.500001,4.033141
K326730,956.4,18.3,43.8,157.687215,1018.5,5.754237
K326810,793.199999,390.599999,39,72.732101,1222.799998,3.881905
K327100,2406,362.1,35,23.995774,2803.1,4.703188
K327200,616.2,562.500001,14.4,136.319559,1193.100001,3.763722
K327220,1063.199999,196.199999,46.800001,27.967307,1306.199999,8.650331
K327230,623.4,445.2,36.599999,11.90973,1105.199999,6.279545
K327420,265.2,137.7,30,99.237374,432.9,2.561538
K327460,321,89.4,39,143.748889,449.4,1.841803
K327470,290.4,153.300001,26.4,25.561176,470.100001,2.249282
K327580,240,135.9,43.2,82.284606,419.1,1.931336
K327610,279,50.1,16.199999,67.83316,345.299999,3.002609
K327670,228,84.299999,26,92.985276,338.299999,2.01369
K327760,211.2,160.500001,43,8.269447,414.700001,1.902294
K327830,134.4,51.299999,48,67.30164,233.699999,1.681295
K327970,333,99,37,82.908958,469,2.233333
K328000,311.399999,75.899999,42,64.671313,429.299998,1.908
K328140,358.8,52.500001,25.8,28.230548,437.100001,1.606985
K328300,235.8,177.9,24.600001,38.946154,438.300001,2.00137
K328350,182.399999,47.399999,40.2,29.057363,269.999998,2.16
K328450,142.200001,77.099999,11,47.524019,230.3,1.681022
K328580,112.8,56.4,31.8,2.587048,201,2.644737
K328600,364.2,53.1,32.399999,107.341293,449.699999,2.215271
K328700,286.2,89.1,32.4,131.814622,407.7,2.101546
K328750,270,70.800001,30,106.661094,370.800001,2.557241
K328910,266.400001,109.200001,37.799999,71.38559,413.400001,2.684416
K328940,331.199999,54.899999,31.800001,127.700863,417.899999,2.211111
K329000,219.6,118.199998,25,75.746888,362.799998,2.648175
K329190,192,78.3,18.6,34.341337,288.9,2.490517
K329220,214.200001,104.399999,49,59.867355,367.6,2.076836
K329410,128.4,57.6,5,53.877596,191,2.27381
K329440,114.6,72.299999,39.6,65.180323,226.499999,1.856557
K329450,243,238.2,3.6,61.484986,484.8,1.594737
K329510,261.6,153.6,14.4,107.051778,429.6,1.843777
K329650,123.6,85.800001,35.4,66.573392,244.800001,2.846512
K329700,171,163.2,3.6,19.309867,337.8,2.137975
K329780,274.200001,27.6,18.6,18.84764,320.400001,1.990062
K330050,328.799999,48.299999,34.2,87.8322,411.299998,1.828
K330370,282.6,49.8,18.6,15.119019,351,1.95
K330500,346.8,72.9,12.6,81.340844,432.3,1.871429
K330630,330,27.899999,49.2,56.648984,407.099999,2.0355
K330700,258,91.2,37.2,42.28478,386.4,1.991753
K330730,268.799999,22.200001,25.200001,61.224897,316.200001,2.066667
K330750,99,87,11,59.909114,197,2.073684
K330810,140.400001,104.400001,20.4,66.157149,265.200002,2.914286
K331000,116.4,102.300001,5.5,58.482967,224.200001,3.202857
K331220,209.4,60.9,16.200001,92.337781,286.500001,2.329268
K331370,314.400001,125.400001,48,98.91203,487.800002,2.268837
K331770,366.6,21,45,110.426584,432.6,1.864655
K331850,322.2,43.8,38,84.544008,404,3.284553
K331870,272.4,116.100001,15,101.511231,403.500001,2.841549
K331910,334.799999,93.900001,11,105.087081,439.7,6.281429
K331930,219,113.700001,12.6,54.486311,345.300001,4.932857
K332080,211.2,95.4,23.4,85.718827,330,5.322581
K332140,245.400001,49.5,39,22.046143,333.900001,2.829661
K332270,186.599999,65.400001,25.799999,56.064245,277.799999,6.173333
K332330,239.4,105.6,26.4,61.683093,371.4,3.86875
K332420,331.8,116.7,3,104.469745,451.5,9.03
K332430,97.199999,80.7,15,4.885933,192.899999,2.642466
K332490,321,91.2,21.6,4.03245,433.8,3.033566
K332550,229.8,82.8,7.2,57.963664,319.8,3.166337
K332590,166.800001,64.800001,46.500001,61.250091,278.100003,3.124719
K332600,168,69.3,49.5,3.46896,286.8,7.751351
